ID	Label EN	Label FR	Label FR annotation	Label ES	Label ES annotation	Change Note	CrossRef
http://id.who.int/icd/entity/248265067	Mobility of joint functions	Fonctions relatives à la mobilité des articulations	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones relacionadas con la movilidad articular	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#87098
http://id.who.int/icd/entity/249425252	Structure of lower leg	Structure de la jambe	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura de la pierna	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#53270
http://id.who.int/icd/entity/260756767	Tone of all muscles of the body	Tonus de tous les muscles du corps	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Tono de todos los músculos del cuerpo	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#40861
http://id.who.int/icd/entity/274570113	Muscle power functions	Fonctions relatives à la puissance musculaire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones relacionadas con la fuerza muscular	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#35923
http://id.who.int/icd/entity/278512890	Muscles of shoulder region	Muscles de la région des épaules	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Músculos de la región del hombro	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#75122
http://id.who.int/icd/entity/294830867	Muscles of forearm	Muscles de l'avant-bras	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Músculos del antebrazo	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#44569
http://id.who.int/icd/entity/299098423	Pain in head and neck	Douleur à la tête et au cou	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Dolor en la cabeza y el cuello	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#55346
http://id.who.int/icd/entity/326705068	Functions of the cardiovascular, haematological, immunological and respiratory systems	Fonctions des systèmes cardiovasculaire, hématopoïétique, immunitaire et respiratoire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones de los sistemas cardiovascular, hematológico, inmunológico y respiratorio	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#44360
http://id.who.int/icd/entity/338611549	Muscles of lower leg	Muscles de la jambe	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Músculos de la pierna	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#93403
http://id.who.int/icd/entity/341679012	Structure of vertebral column	Structure de la colonne vertébrale	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura de la columna vertebral	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#8685
http://id.who.int/icd/entity/363211474	Ingestion functions	Fonctions d'ingestion	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones relacionadas con la ingestión	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#77063
http://id.who.int/icd/entity/374222990	Structure of palate	Structure du palais	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura del paladar	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#86602
http://id.who.int/icd/entity/388067588	Voice and speech functions	Fonctions de la voix et de la parole	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones de la voz y del habla	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#52433
http://id.who.int/icd/entity/389047611	Muscle endurance functions	Fonctions relatives à l'endurance musculaire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones relacionadas con la resistencia muscular	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#12261
http://id.who.int/icd/entity/397303672	Structure of cardiovascular system	Structures du système cardio-vasculaire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura del sistema cardiovascular	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#21148
http://id.who.int/icd/entity/399242087	Recreation and leisure	Récréation et loisirs	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Tiempo libre y ocio	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#49478
http://id.who.int/icd/entity/405925948	External ocular muscles	Muscles oculomoteurs	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Músculos oculares externos	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo		
http://id.who.int/icd/entity/409094401	Walking around obstacles	Contourner les obstacles	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Andar sorteando obstáculos	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#48245
http://id.who.int/icd/entity/412494151	Running	Courir	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Correr	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#44139
http://id.who.int/icd/entity/426292658	Structure of inner ear	Structure de l'oreille interne	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura del oído interno	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#84736
http://id.who.int/icd/entity/435521956	Structure of thigh	Structure de la cuisse	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura del muslo	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#51431
http://id.who.int/icd/entity/436620656	Structure of head and neck region	Structure de la région de la tête et du cou	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura de la cabeza y de la región del cuello	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#47440
http://id.who.int/icd/entity/446199613	Respiration functions	Fonctions respiratoires	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones respiratorias	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#29060
http://id.who.int/icd/entity/454325322	Pain in multiple body parts	Douleurs à localisations multiples	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Dolor en múltiples partes del cuerpo	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#63562
http://id.who.int/icd/entity/462923277	Joints	Articulations	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Articulaciones	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#81505
http://id.who.int/icd/entity/485719194	Maintaining a standing position	Rester debout	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Permanecer de pie	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#40034
http://id.who.int/icd/entity/49044301	Education	Éducation	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Educación	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#4126
http://id.who.int/icd/entity/495844982	Muscles of respiration	Muscles respiratoires	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Músculos de la respiración	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#32623
http://id.who.int/icd/entity/521411479	Structures of cardiovascular, immunological and respiratory systems	Structures des systèmes cardio-vasculaire, immunitaire et respiratoire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Capítulo 4 estructuras de los sistemas cardiovascular, inmunológico y respiratorio	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo		
http://id.who.int/icd/entity/524305529	Major life areas	Grands domaines de la vie	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Áreas principales de la vida	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#41990
http://id.who.int/icd/entity/539470158	Salivation	Saliver	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Salivación	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#58004
http://id.who.int/icd/entity/552193364	Functions related to metabolism and the endocrine system	Fonctions relatives au métabolisme et au système endocrinien	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones relacionadas con el metabolismo y el sistema endocrino	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#88472
http://id.who.int/icd/entity/553784299	Drinking	Boire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Beber	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#64253
http://id.who.int/icd/entity/555410497	Walking short distances	Marcher sur de courtes distances	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Andar distancias cortas	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#27642
http://id.who.int/icd/entity/556694745	Power of muscles of the trunk	Puissance des muscles du tronc	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Fuerza de los músculos del tronco	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#99746
http://id.who.int/icd/entity/567313968	Body functions	Fonctions organiques	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones corporales	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo		
http://id.who.int/icd/entity/576915490	Involuntary movement reaction functions	Fonctions relatives aux réactions motrices involontaires	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones relacionadas con los reflejos de movimiento involuntario	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#62957
http://id.who.int/icd/entity/577558794	Pain in body part	Douleur dans une partie du corps	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Dolor en una parte del cuerpo	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#14462
http://id.who.int/icd/entity/58064740	Muscles of trunk	Muscles du tronc	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Músculos del tronco	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#31001
http://id.who.int/icd/entity/583874291	Managing diet and fitness	Surveiller son régime alimentaire et sa condition physique	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Control de la dieta y la forma física	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#98494
http://id.who.int/icd/entity/606087144	Structure of reproductive system	Structure de l'appareil reproducteur	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura del sistema reproductor	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#4629
http://id.who.int/icd/entity/608795582	Bones of face	Os de la face	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Huesos de la cara	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#69888
http://id.who.int/icd/entity/621727843	Sensation of muscle spasm	Sensation de spasme musculaire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Sensación de espasmo muscular	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#43934
http://id.who.int/icd/entity/623565657	Maintaining a sitting position	Rester assis	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Permanecer sentado	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#1419
http://id.who.int/icd/entity/627064928	Movement functions	Fonctions liées au mouvement	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones relacionadas con el movimiento	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#12627
http://id.who.int/icd/entity/634949825	Structure of brain	Structure du cerveau	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura del cerebro	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#23804
http://id.who.int/icd/entity/640373779	Structure of upper arm	Structure du bras	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura del brazo	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#87843
http://id.who.int/icd/entity/644658903	Structures related to movement	Structures liées au mouvement	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Capítulo 7 estructuras relacionadas con el movimiento	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#45167
http://id.who.int/icd/entity/682314871	Pain in back	Douleur dans le dos	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Dolor en la espalda	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#63075
http://id.who.int/icd/entity/68679181	Vestibular labyrinth	Vestibule	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Laberinto vestibular	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#83877
http://id.who.int/icd/entity/691689627	Pharyngeal swallowing	Déglutition pharyngienne	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Deglución faríngea	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#7404
http://id.who.int/icd/entity/712447084	Moving around	Se déplacer	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Desplazarse por el entorno	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#29521
http://id.who.int/icd/entity/712570723	Voice functions	Fonctions de la voix	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones de la voz	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#19911
http://id.who.int/icd/entity/719872561	Functions of the cardiovascular system	Fonctions du système cardiovasculaire	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones del sistema cardiovascular	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#56466
http://id.who.int/icd/entity/723417607	Structure of trunk	Structure du tronc	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Estructura del tronco	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#51931
http://id.who.int/icd/entity/723665457	Energy and drive functions	Fonctions de l'énergie et des pulsions	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Funciones de la energía y de los impulsos	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#11541
http://id.who.int/icd/entity/73014515	Work and employment	Travail et emploi	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/fr > Info > Fichier du tableur	Trabajo y empleo	[PROMOT note] Source for official translation: https://icd.who.int/browse/2026-01/icf/es > Información > Archivo de hoja de cálculo	[PROMOT note] The PROMOT ontology added a crossref to the LIRMM version of the ICF (CIF-ASIP 2020). It also added the official French and Spanish translation for labels.	https://data.esante.gouv.fr/terminologies/icf#40210
